date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:10:13	46/46	---MCZ	200	added ('OK')	text/plain	date:Tue,%2020%20Dec%202016%2023:09:45%20GMT	http://shg-oss.esy.es/robots.txt		(from )
08:10:23	71556/71556	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202016%2023:09:56%20GMT	http://shg-oss.esy.es/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/index.html	(from )
08:10:33	258/258	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2020%20Dec%202016%2023:10:06%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook.0.delayed	(from http://shg-oss.esy.es/)
08:10:43	1159/1159	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:02:02%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/style.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/style.css	(from http://shg-oss.esy.es/)
08:10:44	168/168	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202016%2023:10:17%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/index.html	(from http://shg-oss.esy.es/)
08:10:44	9737/9737	---MCZ	200	added ('OK')	application/rss+xml	etag:%2276036ed0c3a255b82f868f9bbddc20da%22	http://shg-oss.esy.es/feed/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/feed/index.html	(from http://shg-oss.esy.es/)
08:10:46	1583/1583	---MCZ	200	added ('OK')	application/rss+xml	etag:%229de4ef5d983cc9534a1e2576b9d1c578%22	http://shg-oss.esy.es/comments/feed/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/comments/feed/index.html	(from http://shg-oss.esy.es/)
08:10:54	3251/3251	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:01%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/bookblock.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/bookblock.css	(from http://shg-oss.esy.es/)
08:11:05	17134/17134	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:02%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/component.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/component.css	(from http://shg-oss.esy.es/)
08:11:15	1268/1268	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:01%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/bjqs.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/bjqs.css	(from http://shg-oss.esy.es/)
08:11:25	3104/3104	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:02%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/perfect-scrollbar.min.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/perfect-scrollbar.min.css	(from http://shg-oss.esy.es/)
08:11:36	2246/2246	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:03%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/reset.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/reset.css	(from http://shg-oss.esy.es/)
08:11:55	37791/37791	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:03%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/main.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/main.css	(from http://shg-oss.esy.es/)
08:11:56	120/120	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:01:48%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/custom.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/custom.css	(from http://shg-oss.esy.es/)
08:12:07	6095/6095	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:03%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/css/responsive.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/css/responsive.css	(from http://shg-oss.esy.es/)
08:12:17	21984/21984	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:29:20%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min125b.css	(from http://shg-oss.esy.es/)
08:12:28	5213/5213	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:19:43%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/flexslider/flexslider.css?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/flexslider/flexslider125b.css	(from http://shg-oss.esy.es/)
08:12:38	3087/3087	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:10:10%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/colorbox/colorbox.css?ver=1.2	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/colorbox/colorbox62ea.css	(from http://shg-oss.esy.es/)
08:12:48	10149/10149	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:38%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/modernizr.custom.38010.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/modernizr.custom.38010.js	(from http://shg-oss.esy.es/)
08:13:02	95977/95977	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:46:03%20GMT	http://shg-oss.esy.es/wp-includes/js/jquery/jquery.js?ver=1.11.3	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-includes/js/jquery/jqueryc1d8.js	(from http://shg-oss.esy.es/)
08:13:09	7199/7199	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:46:00%20GMT	http://shg-oss.esy.es/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-includes/js/jquery/jquery-migrate.min1576.js	(from http://shg-oss.esy.es/)
08:13:20	818/818	---M-Z	200	added ('OK')	text/xml	date:Tue,%2020%20Dec%202016%2023:12:53%20GMT	http://shg-oss.esy.es/xmlrpc.php?rsd	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/xmlrpc0db0.php	(from http://shg-oss.esy.es/)
08:13:22	1017/1017	---MCZ	200	added ('OK')	application/json	date:Tue,%2020%20Dec%202016%2023:12:53%20GMT	http://shg-oss.esy.es/wp-json/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-json/index.html	(from http://shg-oss.esy.es/)
08:13:30	1045/1045	---M--	200	added ('OK')	application/xml	date:Tue,%2006%20Dec%202016%2018:43:22%20GMT	http://shg-oss.esy.es/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-includes/wlwmanifest.xml	(from http://shg-oss.esy.es/)
08:13:40	9703/9703	---M--	200	added ('OK')	image/gif	date:Tue,%2006%20Dec%202016%2018:10:04%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/img/necessity/loadinfo.net-2.gif	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/img/necessity/loadinfo.net-2.gif	(from http://shg-oss.esy.es/)
08:13:52	58111/58111	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2018:05:13%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/img/default_cover.jpg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/img/default_cover.jpg	(from http://shg-oss.esy.es/)
08:14:12	3168/3168	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2018:10:05%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/img/necessity/page-corner.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/img/necessity/page-corner.png	(from http://shg-oss.esy.es/)
08:14:19	478753/478753	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2018:05:14%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/img/default_cover@2x.jpg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/img/default_cover@2x.jpg	(from http://shg-oss.esy.es/)
08:14:23	29155/29155	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2023:09:56%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%e1%84%8c%e1%85%a6%e1%84%86%e1%85%a9%e1%86%a8-%e1%84%8b%e1%85%a5%e1%86%b9%e1%84%82%e1%85%b3%e1%86%ab-%e1%84%80%e1%85%b3%e1%84%85%e1%85%b5%e1%86%b7-300x120.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%e1%84%8c%e1%85%a6%e1%84%86%e1%85%a9%e1%86%a8-%e1%84%8b%e1%85%a5%e1%86%b9%e1%84%82%e1%85%b3%e1%86%ab-%e1%84%80%e1%85%b3%e1%84%85%e1%85%b5%e1%86%b7-300x120.png	(from http://shg-oss.esy.es/)
08:14:33	21012/21012	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2019:10:21%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/act1_wordpress-300x186.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/act1_wordpress-300x186.png	(from http://shg-oss.esy.es/)
08:14:43	18975/18975	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2019:35:39%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/act2_AGPL-300x124.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/act2_AGPL-300x124.png	(from http://shg-oss.esy.es/)
08:14:56	91137/91137	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2022:07:47%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc15-1024x577.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc15-1024x577.png	(from http://shg-oss.esy.es/)
08:15:18	51952/51952	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:30:51%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc5.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc5.png	(from http://shg-oss.esy.es/)
08:15:24	475735/475735	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:30:49%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc4-1024x717.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc4-1024x717.png	(from http://shg-oss.esy.es/)
08:16:06	67514/67514	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Dec%202016%2021:44:11%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc8-1024x600.jpg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc8-1024x600.jpg	(from http://shg-oss.esy.es/)
08:16:14	329927/329927	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:35:50%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc7-1024x415.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc7-1024x415.png	(from http://shg-oss.esy.es/)
08:16:14	595514/595514	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:30:55%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc6-1024x615.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc6-1024x615.png	(from http://shg-oss.esy.es/)
08:16:21	273687/273687	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:44:09%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc9.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc9.png	(from http://shg-oss.esy.es/)
08:16:23	138467/138467	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:47:29%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc10-1024x576.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc10-1024x576.png	(from http://shg-oss.esy.es/)
08:16:34	254698/254698	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:57:08%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc14-1024x576.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc14-1024x576.png	(from http://shg-oss.esy.es/)
08:16:49	309825/309825	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:54:11%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc13.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc13.png	(from http://shg-oss.esy.es/)
08:16:53	184632/184632	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:54:08%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc12.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc12.png	(from http://shg-oss.esy.es/)
08:17:26	251364/251364	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:19:44%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc1-1024x550.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc1-1024x550.png	(from http://shg-oss.esy.es/)
08:17:35	511347/511347	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:16:03%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/1-1024x557.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/1-1024x557.png	(from http://shg-oss.esy.es/)
08:17:43	14705/14705	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2019:10:21%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/act1_wordpress.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/act1_wordpress.png	(from http://shg-oss.esy.es/)
08:17:46	114804/114804	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Dec%202016%2020:45:53%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/ref_forum2.jpg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/ref_forum2.jpg	(from http://shg-oss.esy.es/)
08:17:48	300047/300047	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:19:18%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc2-1024x489.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc2-1024x489.png	(from http://shg-oss.esy.es/)
08:17:49	236673/236673	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2021:19:23%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc3-1024x572.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/%ea%b7%b8%eb%a6%bc3-1024x572.png	(from http://shg-oss.esy.es/)
08:17:51	29968/29968	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202016%2020:39:57%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/ref_git.png	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/ref_git.png	(from http://shg-oss.esy.es/)
08:17:52	17704/17704	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202016%2023:17:24%20GMT	http://shg-oss.esy.es/portfolio/my-lens/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/portfolio/my-lens/index.html	(from http://shg-oss.esy.es/)
08:17:53	15908/15908	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202016%2023:17:24%20GMT	http://shg-oss.esy.es/portfolio/music-listening/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/portfolio/music-listening/index.html	(from http://shg-oss.esy.es/)
08:18:08	15/15	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2020%20Dec%202016%2023:17:41%20GMT	http://shg-oss.esy.es/portfolio/video-show/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/portfolio/video-show/index.html	(from http://shg-oss.esy.es/)
08:18:09	47024/47024	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Dec%202016%2020:43:38%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/ref_homepage.jpg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/ref_homepage.jpg	(from http://shg-oss.esy.es/)
08:18:12	35456/35456	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Dec%202016%2020:47:00%20GMT	http://shg-oss.esy.es/wp-content/uploads/2014/09/ref_forum1.jpg	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/uploads/2014/09/ref_forum1.jpg	(from http://shg-oss.esy.es/)
08:18:31	17709/17709	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Dec%202016%2023:17:55%20GMT	http://shg-oss.esy.es/portfolio/the-catcher-in-the-rye/	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/portfolio/the-catcher-in-the-rye/index.html	(from http://shg-oss.esy.es/)
08:18:34	3034/3034	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:05:54%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/vc_extends/vc_custom.css	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/vc_extends/vc_custom.css	(from http://shg-oss.esy.es/)
08:18:36	808971/808971	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Dec%202016%2018:08:11%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer.css?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/css/js_composer125b.css	(from http://shg-oss.esy.es/)
08:18:43	24470/24470	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:33%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/bjqs-1.3.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/bjqs-1.3.js	(from http://shg-oss.esy.es/)
08:18:53	7046/7046	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:34%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.easing.min.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.easing.min.js	(from http://shg-oss.esy.es/)
08:19:04	16778/16778	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:34%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.bookblock.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.bookblock.js	(from http://shg-oss.esy.es/)
08:19:15	26009/26009	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:10:10%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/colorbox/jquery.colorbox.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/colorbox/jquery.colorbox.js	(from http://shg-oss.esy.es/)
08:19:26	35624/35624	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:29:30%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min.js?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min125b.js	(from http://shg-oss.esy.es/)
08:19:35	8240/8240	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:37%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/jquerypp.custom.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/jquerypp.custom.js	(from http://shg-oss.esy.es/)
08:19:45	5291/5291	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:37%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.placeholder.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.placeholder.js	(from http://shg-oss.esy.es/)
08:19:57	44615/44615	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:39%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/perfect-scrollbar.min.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/perfect-scrollbar.min.js	(from http://shg-oss.esy.es/)
08:20:06	7349/7349	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:36%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.mousewheel.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/jquery.mousewheel.js	(from http://shg-oss.esy.es/)
08:20:17	21638/21638	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:19:44%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min.js?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/bower/flexslider/jquery.flexslider-min125b.js	(from http://shg-oss.esy.es/)
08:20:27	1835/1835	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:32%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/classie.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/classie.js	(from http://shg-oss.esy.es/)
08:20:37	1115/1115	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:44:29%20GMT	http://shg-oss.esy.es/wp-includes/js/hoverIntent.min.js?ver=1.8.1	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-includes/js/hoverIntent.minc245.js	(from http://shg-oss.esy.es/)
08:20:48	3260/3260	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:39%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/pushy.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/pushy.js	(from http://shg-oss.esy.es/)
08:20:58	7053/7053	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:33%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/custom-for-wp.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/custom-for-wp.js	(from http://shg-oss.esy.es/)
08:21:09	23149/23149	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:40%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/script.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/script.js	(from http://shg-oss.esy.es/)
08:21:19	5327/5327	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:05:38%20GMT	http://shg-oss.esy.es/wp-content/themes/magicbook/js/menu.js	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/themes/magicbook/js/menu.js	(from http://shg-oss.esy.es/)
08:21:30	1403/1403	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:44:43%20GMT	http://shg-oss.esy.es/wp-includes/js/wp-embed.min.js?ver=4.4.5	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-includes/js/wp-embed.min4235.js	(from http://shg-oss.esy.es/)
08:21:40	28188/28188	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:08:15%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/js/js_composer_front.js?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/js/js_composer_front125b.js	(from http://shg-oss.esy.es/)
08:21:50	8044/8044	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:12:15%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min125b.js	(from http://shg-oss.esy.es/)
08:22:01	16720/16720	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:12:10%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.js?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion125b.js	(from http://shg-oss.esy.es/)
08:22:11	4670/4670	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:12:10%20GMT	http://shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.js?ver=4.7.4	C:/My%20Web%20Sites/aaaa/shg-oss.esy.es/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay125b.js	(from http://shg-oss.esy.es/)
